Nonsense,practice,period,drug,change
YAY Y02529 201206 simvastatin 12
YAY Y02529 201206 simvastatin & ezetimibe 12
YAY Y00390 201205 simvastatin 21
YAY Y00390 201205 rosuvastatin calcium 21
YAY Y00390 201206 atorvastatin 21
YAY E85717 201205 atorvastatin 23
YAY E85717 201205 simvastatin -23
YAY A83639 201204 simvastatin 26
YAY E87742 201205 simvastatin 12
YAY E87742 201204 simvastatin -11
YAY Y00496 201205 simvastatin 50
YAY Y00496 201206 atorvastatin 50
YAY Y00496 201206 simvastatin -34
YAY D81088 201204 atorvastatin 67
YAY D81088 201206 simvastatin 67
YAY Y00234 201205 atorvastatin 30
YAY Y00234 201205 simvastatin -30
YAY Y00234 201204 simvastatin -20
YAY Y00234 201206 atorvastatin -17
YAY Y00234 201206 pravastatin sodium -17
YAY Y00234 201206 simvastatin -17
YAY Y01726 201204 simvastatin 25
YAY Y00691 201204 simvastatin -34
YAY Y00691 201206 atorvastatin -12
YAY Y00691 201206 simvastatin 11
YAY B83662 201205 atorvastatin 11
YAY B83662 201204 simvastatin -34
YAY K82638 201205 simvastatin 50
YAY K82638 201206 pravastatin sodium 50
YAY K82638 201206 simvastatin -17
YAY K82634 201205 atorvastatin 33
YAY K82634 201205 simvastatin -33
YAY K82634 201204 atorvastatin -17
YAY K82634 201204 simvastatin 16
YAY K82634 201206 atorvastatin -33
YAY K82634 201206 simvastatin 33
YAY G85007 201205 simvastatin 11
YAY G85007 201206 atorvastatin 13
YAY G85007 201206 pravastatin sodium 13
YAY G85007 201206 simvastatin -18
YAY Y02403 201204 atorvastatin 27
YAY Y02403 201204 pravastatin sodium 27
YAY Y02403 201204 simvastatin -31
YAY Y02403 201206 atorvastatin 15
YAY Y02403 201206 pravastatin sodium 15
YAY Y02403 201206 simvastatin -18
YAY F84737 201205 atorvastatin 36
YAY F84737 201205 simvastatin -35
YAY F84737 201204 simvastatin -15
YAY F84737 201206 simvastatin 50
YAY F84731 201204 atorvastatin 13
YAY F84731 201204 simvastatin -16
YAY Y01061 201206 simvastatin -33
YAY E83633 201205 atorvastatin -11
YAY E83633 201205 simvastatin 13
YAY Y03291 201204 simvastatin -11
YAY Y03296 201205 atorvastatin 16
YAY Y03296 201205 simvastatin -12
YAY Y03296 201206 atorvastatin -17
YAY Y03296 201206 simvastatin 14
YAY Y03296 201206 rosuvastatin calcium 14
YAY Y02210 201205 atorvastatin -14
YAY Y02210 201205 pravastatin sodium -14
YAY Y02211 201205 simvastatin -23
YAY Y02211 201206 atorvastatin -16
YAY Y03034 201205 simvastatin 40
YAY Y03034 201204 atorvastatin 40
YAY Y03034 201204 rosuvastatin calcium 40
YAY A81630 201205 atorvastatin 16
YAY A81630 201205 simvastatin -17
YAY A81630 201206 atorvastatin -29
YAY A81630 201206 simvastatin 29
YAY A81630 201203 atorvastatin -16
YAY A81630 201203 simvastatin 17
YAY A81632 201204 simvastatin 25
YAY A81632 201203 atorvastatin 13
YAY A81632 201203 simvastatin -12
YAY E87755 201206 atorvastatin -11
YAY E87020 201204 atorvastatin 66
YAY Y00023 201206 simvastatin -18
YAY Y01086 201205 atorvastatin 13
YAY Y01086 201206 atorvastatin -11
YAY Y01086 201206 simvastatin 11
YAY Y01083 201205 simvastatin 32
YAY Y01083 201204 atorvastatin 11
YAY Y01083 201204 pravastatin sodium 11
YAY Y01083 201204 simvastatin -22
YAY Y01083 201206 atorvastatin 32
YAY Y01083 201203 atorvastatin -38
YAY Y01083 201203 simvastatin 25
YAY Y01083 201203 rosuvastatin calcium 25
YAY Y00054 201205 simvastatin 17
YAY P85013 201206 atorvastatin 13
YAY P85013 201206 rosuvastatin calcium -11
YAY N85645 201205 atorvastatin 40
YAY N85645 201206 atorvastatin -67
YAY N85645 201206 simvastatin -67
YAY Y03017 201204 simvastatin 17
YAY Y03017 201203 simvastatin -17
YAY Y03010 201205 pravastatin sodium 16
YAY Y03010 201205 simvastatin -18
YAY Y03010 201204 pravastatin sodium -27
YAY Y03010 201204 simvastatin 29
YAY Y03010 201206 simvastatin 16
YAY E84035 201206 atorvastatin 16
YAY E84035 201206 simvastatin -12
YAY Y02608 201206 simvastatin -34
YAY Y00271 201205 simvastatin -34
YAY Y00271 201206 simvastatin -25
YAY Y00271 201206 rosuvastatin calcium -25
YAY E85077 201206 atorvastatin 11
YAY Y02766 201205 simvastatin 16
YAY Y02766 201205 simvastatin & ezetimibe 16
YAY Y02766 201204 simvastatin -50
YAY Y02766 201206 pravastatin sodium 16
YAY P89020 201206 pravastatin sodium -16
YAY P89020 201206 simvastatin 17
YAY A85621 201205 atorvastatin 80
YAY A85621 201204 atorvastatin -30
YAY A85621 201204 simvastatin 30
YAY A85621 201206 simvastatin 80
YAY N82107 201204 atorvastatin -11
YAY N82107 201204 simvastatin 11
YAY M85768 201205 simvastatin 67
YAY M85768 201204 simvastatin -67
YAY Y00494 201205 atorvastatin -34
YAY Y00494 201205 simvastatin -34
YAY Y00040 201204 atorvastatin 79
YAY Y00048 201205 atorvastatin -21
YAY Y00048 201205 pravastatin sodium 12
YAY Y00048 201204 atorvastatin 15
YAY Y00048 201204 pravastatin sodium -14
YAY Y00048 201206 pravastatin sodium -17
YAY Y00048 201206 simvastatin 29
YAY F83005 201205 atorvastatin -13
YAY F83005 201205 simvastatin 13
YAY F83005 201206 atorvastatin 15
YAY Y03259 201205 simvastatin 13
YAY Y03259 201204 simvastatin -30
YAY Y03259 201204 rosuvastatin calcium -30
YAY Y03259 201206 atorvastatin 42
YAY Y03259 201206 simvastatin -42
YAY E84056 201205 atorvastatin -13
YAY E84056 201205 simvastatin 12
YAY E84059 201204 simvastatin 13
YAY Y00782 201204 simvastatin 50
YAY Y00782 201206 simvastatin -50
YAY Y00783 201205 atorvastatin -17
YAY Y00783 201205 simvastatin 16
YAY Y00783 201206 simvastatin 34
YAY Y00525 201204 atorvastatin -23
YAY Y00525 201204 pravastatin sodium -23
YAY Y00525 201204 simvastatin 11
